bac,method,nsnp,beta,se,p_value,ci_lower,ci_upper,odds_ratio,or_ci_lower,or_ci_upper,method_status,method_status_zh
genus.Prevotella7.id.11182,Inverse variance weighted,11,0.0865148396224568,0.0429001824259506,0.0437315966631018,0.00243048206759358,0.17059919717732,1.09036754824048,1.0024334380835,1.18601529546835,OK,方法成功运行
genus.Prevotella7.id.11182,Weighted median,11,0.106434248170117,0.0595906303909482,0.0740846350549553,-0.0103633873961415,0.223231883736376,1.11230478796602,0.989690127478353,1.25011042040449,OK,方法成功运行
genus.Prevotella7.id.11182,MR Egger,11,0.446610818007488,0.25609963443136,0.115144115732449,-0.0553444654779776,0.948566101492954,1.5630058871571,0.946159172641439,2.5820046710191,OK,方法成功运行
genus.Prevotella7.id.11182,Weighted mode,11,0.137533025680344,0.104997520641863,0.219531503309689,-0.0682621147777082,0.343328166138397,1.14743960031978,0.934015622191845,1.40963127928452,OK,方法成功运行
genus.Prevotella9.id.11183,Inverse variance weighted,13,-0.120834769055594,0.0727360203624417,0.0966575749781683,-0.26339736896598,0.021727830854792,0.886180371916385,0.76843648382326,1.02196559911188,OK,方法成功运行
genus.Prevotella9.id.11183,Weighted median,13,-0.120463900144079,0.0877689777235425,0.1699043716832,-0.292491096482222,0.0515632961940645,0.886509089618144,0.7464018906088,1.05291582974767,OK,方法成功运行
genus.Prevotella9.id.11183,MR Egger,13,0.00954905419576283,0.250302261415221,0.970251582133295,-0.48104337817807,0.500141486569596,1.00959479188174,0.618138103416631,1.64895455912014,OK,方法成功运行
genus.Prevotella9.id.11183,Weighted mode,13,-0.133243076710935,0.160567470148264,0.422838545659883,-0.447955318201532,0.181469164779662,0.875252312795538,0.638933232080033,1.1989775654023,OK,方法成功运行
genus.RikenellaceaeRC9gutgroup.id.11191,Inverse variance weighted,10,-0.0559077102905871,0.0455209586701779,0.219381224673437,-0.145128789284136,0.0333133687029615,0.945626403449373,0.864910894682466,1.03387447238584,OK,方法成功运行
genus.RikenellaceaeRC9gutgroup.id.11191,Weighted median,10,-0.0375654725836064,0.0567412172897665,0.507939746600075,-0.148778258471549,0.0736473133043359,0.963131356958176,0.861760181734306,1.07642709702512,OK,方法成功运行
genus.RikenellaceaeRC9gutgroup.id.11191,MR Egger,10,-0.00931943137224389,0.278970877160468,0.974168908920735,-0.556102350606762,0.537463487862274,0.990723859940457,0.573439780962514,1.711659705589,OK,方法成功运行
genus.RikenellaceaeRC9gutgroup.id.11191,Weighted mode,10,-0.0249002116911857,0.0833565298927939,0.771936511240535,-0.188279010281062,0.13847858689869,0.97540724141111,0.8283835474598,1.1485250878228,OK,方法成功运行
genus.Romboutsia.id.11347,Inverse variance weighted,12,0.00314558365789458,0.0842116692932511,0.970203308702931,-0.161909288156878,0.168200455472667,1.00315053619768,0.850518353128457,1.18317376053344,OK,方法成功运行
genus.Romboutsia.id.11347,Weighted median,12,-0.000601394734515232,0.0999448746617259,0.995198946623286,-0.196493349071498,0.195290559602467,0.999398786067052,0.821606795725137,1.21566415807305,OK,方法成功运行
genus.Romboutsia.id.11347,MR Egger,12,0.00501612731431549,0.229530917793577,0.982994479956063,-0.444864471561095,0.454896726189726,1.00502872914291,0.640911131831645,1.57601061400811,OK,方法成功运行
genus.Romboutsia.id.11347,Weighted mode,12,-0.0356049017889437,0.135242515397985,0.797210917113428,-0.300680231968995,0.229470428391108,0.965021496438735,0.740314463799988,1.25793366755084,OK,方法成功运行
genus.Roseburia.id.2012,Inverse variance weighted,13,0.0340356625406844,0.121581322205201,0.779522356709339,-0.20426372898151,0.272335054062879,1.03462150330166,0.815247338483104,1.31302686260332,OK,方法成功运行
genus.Roseburia.id.2012,Weighted median,13,-0.0287088358226906,0.132761692095281,0.828798048130187,-0.288921752329442,0.231504080684061,0.971699347322985,0.749070816156009,1.26049447024681,OK,方法成功运行
genus.Roseburia.id.2012,MR Egger,13,-0.120401847464785,0.524781659620258,0.822743184211748,-1.14897390032049,0.908170205390919,0.886564101589176,0.316961837014011,2.47978088981065,OK,方法成功运行
genus.Roseburia.id.2012,Weighted mode,13,-0.0799737427750666,0.213158202576417,0.714070266004683,-0.497763819824845,0.337816334274712,0.923140585178403,0.607888489159333,1.40188300190063,OK,方法成功运行
genus.Ruminiclostridium5.id.11355,Inverse variance weighted,10,-0.157762720607421,0.166411835012053,0.343116296787889,-0.483929917231046,0.168404476016203,0.854052406964518,0.616356396361598,1.18341517691327,OK,方法成功运行
genus.Ruminiclostridium5.id.11355,Weighted median,10,-0.248172265814667,0.155237031870625,0.109894691472552,-0.552436848281091,0.0560923166517574,0.780225525514797,0.575545582866373,1.05769532212044,OK,方法成功运行
genus.Ruminiclostridium5.id.11355,MR Egger,10,-0.228940182908385,0.778477497777882,0.776177261267528,-1.75475607855303,1.29687571273626,0.795376109167751,0.172949423220655,3.65785062045399,OK,方法成功运行
genus.Ruminiclostridium5.id.11355,Weighted mode,10,-0.348455184152837,0.237519046809525,0.176412666924311,-0.813992515899507,0.117082147593832,0.705777544333733,0.443085504166199,1.12421177718988,OK,方法成功运行
genus.Ruminiclostridium6.id.11356,Inverse variance weighted,14,0.0192450542341208,0.0830684525820132,0.816788856101485,-0.143569112826625,0.182059221294867,1.01943143399997,0.866260928376959,1.19968523868943,OK,方法成功运行
genus.Ruminiclostridium6.id.11356,Weighted median,14,0.0508626987746198,0.100056861965191,0.611216369384787,-0.145248750677155,0.246974148226395,1.05217841797901,0.864807144989806,1.28014601830545,OK,方法成功运行
genus.Ruminiclostridium6.id.11356,MR Egger,14,-0.129948546043503,0.208752143219113,0.54525973314612,-0.539102746752964,0.279205654665959,0.878140613567068,0.583271359780452,1.32207920767138,OK,方法成功运行
genus.Ruminiclostridium6.id.11356,Weighted mode,14,0.0968579797692095,0.167234134444658,0.572370249525813,-0.23092092374232,0.424636883280739,1.10170389826805,0.793802234463504,1.52903510063729,OK,方法成功运行
genus.Ruminiclostridium9.id.11357,Inverse variance weighted,9,-0.0187595873432233,0.107914106517368,0.861992670888387,-0.230271236117265,0.192752061430818,0.981415278537552,0.794318125517846,1.21258211037172,OK,方法成功运行
genus.Ruminiclostridium9.id.11357,Weighted median,9,0.0348173617243617,0.14465394157237,0.809792150746282,-0.248704363757484,0.318339087206207,1.03543058227319,0.779810479550082,1.37484237365617,OK,方法成功运行
genus.Ruminiclostridium9.id.11357,MR Egger,9,0.443465460508537,0.470883930970055,0.377666147592401,-0.479467044192771,1.36639796520985,1.55809739839175,0.619113263904038,3.92120092463637,OK,方法成功运行
genus.Ruminiclostridium9.id.11357,Weighted mode,9,0.197648408251472,0.24927458582151,0.450711710568565,-0.290929779958688,0.686226596461632,1.21853389203547,0.747568170442872,1.98620661599259,OK,方法成功运行
genus.RuminococcaceaeNK4A214group.id.11358,Inverse variance weighted,11,0.0064366075299278,0.0895250606417081,0.942683662002601,-0.16903251132782,0.181905726387676,1.00645736700447,0.844481447726542,1.19950110724704,OK,方法成功运行
genus.RuminococcaceaeNK4A214group.id.11358,Weighted median,11,0.0275005182716347,0.11793996656762,0.815626396430041,-0.2036618162009,0.258662852744169,1.02788214782928,0.815738193986776,1.29519705907414,OK,方法成功运行
genus.RuminococcaceaeNK4A214group.id.11358,MR Egger,11,-0.14173622473665,0.315584522357767,0.663962758547976,-0.760281888557874,0.476809439084575,0.867850143697397,0.467534615774146,1.61092643518705,OK,方法成功运行
genus.RuminococcaceaeNK4A214group.id.11358,Weighted mode,11,0.0789216073244602,0.183885898361372,0.676885904553546,-0.281494753463829,0.439337968112749,1.08211948850324,0.754654874988994,1.55167961701113,OK,方法成功运行
genus.RuminococcaceaeUCG002.id.11360,Inverse variance weighted,20,0.0413711294441828,0.0655394766335524,0.527883709078329,-0.0870862447575799,0.169828503645945,1.04223883929803,0.916598040448357,1.18510159328942,OK,方法成功运行
genus.RuminococcaceaeUCG002.id.11360,Weighted median,20,-0.00681824437188324,0.0933755307907308,0.941790516647165,-0.189834284721716,0.176197795977949,0.993204947117924,0.827096185061792,1.19267394143019,OK,方法成功运行
genus.RuminococcaceaeUCG002.id.11360,MR Egger,20,-0.0166479580001687,0.190642615628375,0.931376949342518,-0.390307484631783,0.357011568631446,0.983489853433173,0.676848721917913,1.4290524019388,OK,方法成功运行
genus.RuminococcaceaeUCG002.id.11360,Weighted mode,20,-0.00760226860988589,0.145426694947253,0.958854797682699,-0.292638590706503,0.277434053486731,0.992426555544883,0.746291808759361,1.31973908408294,OK,方法成功运行
genus.RuminococcaceaeUCG003.id.11361,Inverse variance weighted,10,-0.040828804585746,0.0856398410830433,0.633540067817831,-0.208682893108511,0.127025283937019,0.95999346235939,0.811652575464314,1.13544572595678,OK,方法成功运行
genus.RuminococcaceaeUCG003.id.11361,Weighted median,10,-0.0113464632447614,0.113201730271424,0.920159949331618,-0.233221854576753,0.21052892808723,0.98871766509687,0.791977850121778,1.23433075953361,OK,方法成功运行
genus.RuminococcaceaeUCG003.id.11361,MR Egger,10,-0.00144528168966711,0.258034166469834,0.995668126167268,-0.507192247970541,0.504301684591207,0.998555762226936,0.602183990704103,1.6558288258556,OK,方法成功运行
genus.RuminococcaceaeUCG003.id.11361,Weighted mode,10,0.00187965641961396,0.157664980248787,0.990748064541546,-0.307143704868008,0.310903017707236,1.0018814240811,0.735544891930379,1.36465686721645,OK,方法成功运行
genus.RuminococcaceaeUCG004.id.11362,Inverse variance weighted,10,0.0590952092450982,0.0882052610474267,0.502874525978614,-0.113787102407858,0.231977520898055,1.06087624115806,0.892447935675188,1.26109138030801,OK,方法成功运行
genus.RuminococcaceaeUCG004.id.11362,Weighted median,10,0.0180853351618286,0.098247312910031,0.85395093718084,-0.174479398141832,0.210650068465489,1.01824986519943,0.839894157431278,1.23448029588598,OK,方法成功运行
genus.RuminococcaceaeUCG004.id.11362,MR Egger,10,-0.557723404784777,0.587403450196614,0.370177428892613,-1.70903416717014,0.593587357600585,0.572510957050084,0.181040563123391,1.81047158872903,OK,方法成功运行
genus.RuminococcaceaeUCG004.id.11362,Weighted mode,10,0.00869956244708681,0.118160230488577,0.942919052741885,-0.222894489310523,0.240293614204697,1.00873751361349,0.800199274417762,1.27162246193176,OK,方法成功运行
genus.RuminococcaceaeUCG005.id.11363,Inverse variance weighted,14,0.0738542561900971,0.0879609659208921,0.401118485064778,-0.0985492370148515,0.246257749395046,1.07664987900567,0.906151075341915,1.27922925161848,OK,方法成功运行
genus.RuminococcaceaeUCG005.id.11363,Weighted median,14,0.146400829406954,0.110799984871367,0.186398919228417,-0.070767140940926,0.363568799754834,1.15766011928501,0.931678816722805,1.43845381877102,OK,方法成功运行
genus.RuminococcaceaeUCG005.id.11363,MR Egger,14,0.290743515531748,0.248109020928974,0.264003172061122,-0.195550165489041,0.777037196552538,1.33742151211025,0.822382087329782,2.17501855720503,OK,方法成功运行
genus.RuminococcaceaeUCG005.id.11363,Weighted mode,14,0.17340530875814,0.150989502781504,0.271472881848455,-0.122534116693609,0.469344734209888,1.18934806059247,0.884675722218061,1.59894611518051,OK,方法成功运行
genus.RuminococcaceaeUCG009.id.11366,Inverse variance weighted,10,-0.091649677501502,0.100808757897141,0.363274118941014,-0.289234842979898,0.105935487976894,0.91242473647595,0.748836325797226,1.11175015294148,OK,方法成功运行
genus.RuminococcaceaeUCG009.id.11366,Weighted median,10,0.026780340047306,0.109584296305285,0.806935613285466,-0.188004880711053,0.241565560805665,1.02714215598422,0.82861066301359,1.27324092688222,OK,方法成功运行
genus.RuminococcaceaeUCG009.id.11366,MR Egger,10,-0.620023274464973,0.518522799505009,0.266031873617898,-1.63632796149479,0.396281412564846,0.537931917371406,0.194693653878186,1.48628751868783,OK,方法成功运行
genus.RuminococcaceaeUCG009.id.11366,Weighted mode,10,0.0870105729613158,0.179835056604564,0.640057512443415,-0.26546613798363,0.439487283906262,1.09090821378765,0.766848409479382,1.55191132458279,OK,方法成功运行
genus.RuminococcaceaeUCG010.id.11367,Inverse variance weighted,6,-0.077414979309393,0.117369142463977,0.509519890295094,-0.307458498538788,0.152628539920002,0.925505708186185,0.735313383494432,1.16489218762016,OK,方法成功运行
genus.RuminococcaceaeUCG010.id.11367,Weighted median,6,-0.102852280797366,0.137033338978783,0.452915138567439,-0.371437625195781,0.165733063601048,0.902260244801838,0.689742027011292,1.18025800584795,OK,方法成功运行
genus.RuminococcaceaeUCG010.id.11367,MR Egger,6,-0.176664153426085,0.399753118162771,0.681379314977853,-0.960180265025117,0.606851958172947,0.838061197246426,0.382823870000175,1.83464675368804,OK,方法成功运行
genus.RuminococcaceaeUCG010.id.11367,Weighted mode,6,-0.108961887910175,0.18081297208943,0.573045775330843,-0.463355313205457,0.245431537385108,0.896764594419729,0.629169040719325,1.27817277354486,OK,方法成功运行
genus.RuminococcaceaeUCG011.id.11368,Inverse variance weighted,8,-0.112453473563909,0.0511167765413438,0.0278116628588569,-0.212642355584942,-0.0122645915428747,0.893638923975582,0.808445221437055,0.987810312026704,OK,方法成功运行
genus.RuminococcaceaeUCG011.id.11368,Weighted median,8,-0.147553966013982,0.0658948374809053,0.0251406892517975,-0.276707847476557,-0.0184000845514078,0.862815874331412,0.758275996999047,0.981768163497881,OK,方法成功运行
genus.RuminococcaceaeUCG011.id.11368,MR Egger,8,-0.453820187472302,0.25900566674132,0.130300153689679,-0.96147129428529,0.0538309193406855,0.635196939345026,0.382329952082357,1.05530615520904,OK,方法成功运行
genus.RuminococcaceaeUCG011.id.11368,Weighted mode,8,-0.155954414068197,0.0946461531452487,0.143392718698279,-0.341460874232884,0.0295520460964906,0.855598192722897,0.710731274982209,1.0299930411941,OK,方法成功运行
genus.RuminococcaceaeUCG013.id.11370,Inverse variance weighted,11,0.112571282196571,0.0977317618690038,0.249387123505361,-0.0789829710666766,0.304125535459818,1.11915202968453,0.924055659993328,1.3554392010932,OK,方法成功运行
genus.RuminococcaceaeUCG013.id.11370,Weighted median,11,0.0300983049191981,0.12282006731095,0.806409852878847,-0.210629027010265,0.270825636848661,1.03055583768246,0.81007452691571,1.31104645226291,OK,方法成功运行
genus.RuminococcaceaeUCG013.id.11370,MR Egger,11,-0.104974965095524,0.282853682738116,0.719127778617122,-0.659368183262233,0.449418253071184,0.900347062406826,0.517177992999058,1.56740009002293,OK,方法成功运行
genus.RuminococcaceaeUCG013.id.11370,Weighted mode,11,0.000746763119519822,0.181119161317847,0.996791384379873,-0.35424679306346,0.355740319302499,1.00074704201652,0.701701770854761,1.42723687427048,OK,方法成功运行
genus.RuminococcaceaeUCG014.id.11371,Inverse variance weighted,11,-0.117331840139682,0.104297173286134,0.260599109719502,-0.321754299780505,0.0870906195011408,0.889290042062853,0.724876270710633,1.09099554071049,OK,方法成功运行
genus.RuminococcaceaeUCG014.id.11371,Weighted median,11,-0.117362652709605,0.117085714058225,0.316167212161664,-0.346850652263726,0.112125346844517,0.889262641173398,0.706910895916461,1.11865307148999,OK,方法成功运行
genus.RuminococcaceaeUCG014.id.11371,MR Egger,11,0.043953720190743,0.291118962180052,0.883319821353314,-0.526639445682159,0.614546886063645,1.04493399442345,0.590586336030651,1.84881868422549,OK,方法成功运行
genus.RuminococcaceaeUCG014.id.11371,Weighted mode,11,-0.163600988124577,0.193777336475866,0.418256393135161,-0.543404567617275,0.21620259136812,0.849080747599405,0.580767620056398,1.24135384110078,OK,方法成功运行
genus.Ruminococcus1.id.11373,Inverse variance weighted,8,-0.0528486175104363,0.124230317997817,0.67053900298935,-0.296340040786158,0.190642805765285,0.948523591477039,0.743534552954776,1.21002716015435,OK,方法成功运行
